billing_id,user_id,created_date,credit_card_provider,credit_card_security_code,credit_card_number,credit_card_expiry_date
1636,3259,2022-01-01,JCB 16 digit,156,3588481004265506,06/33
1637,3378,2022-04-15,Maestro,668,30502522121663,12/32
1638,6757,2020-10-15,VISA 19 digit,810,3512503617927411,08/25
1639,1704,2020-08-27,VISA 16 digit,729,30148496814253,02/29
1640,4897,2023-01-23,VISA 16 digit,383,3558177020002685,01/24
1641,761,2023-03-23,Discover,892,377150676178641,08/23
1642,1603,2021-01-17,JCB 16 digit,058,344979910342542,04/26
1643,956,2021-01-02,JCB 16 digit,517,6011454345127636,09/30
1644,3038,2021-01-10,Mastercard,109,30187188714959,08/31
1645,8204,2020-09-21,Diners Club / Carte Blanche,085,4706755229562,10/28
1646,6940,2021-12-24,JCB 15 digit,507,180041790225565,06/24
1647,2846,2020-02-09,VISA 13 digit,830,2265603862663645,03/25
1648,5218,2020-07-08,Diners Club / Carte Blanche,750,6525814842850908,06/30
1649,1179,2023-02-07,JCB 16 digit,065,501870234553,07/27
1650,6414,2022-10-19,Discover,423,4059966106400578802,09/24
1651,963,2020-06-06,VISA 13 digit,390,3568769221630583,02/26
1652,7262,2022-05-27,JCB 16 digit,209,6011018671931976,09/31
1653,855,2022-10-05,VISA 19 digit,306,3545463625217589,10/32
1654,2570,2020-01-28,JCB 16 digit,314,4315780247525289584,09/29
1655,9245,2021-08-04,Diners Club / Carte Blanche,971,6561213195536005,02/32
1656,8252,2021-07-16,JCB 16 digit,402,675927375971,02/25
1657,4454,2020-10-21,VISA 13 digit,305,180084610895555,11/32
1658,8491,2022-09-14,VISA 13 digit,168,4155139486015226,07/28
1659,4144,2020-07-28,American Express,076,377267916262306,05/30
1660,5323,2023-03-20,JCB 16 digit,8949,4040231675257427,07/29
1661,8350,2021-11-03,VISA 16 digit,105,6543755581006905,10/25
1662,7993,2023-04-25,JCB 15 digit,958,502098938942,11/23
1663,2651,2021-07-11,JCB 16 digit,871,4597996328772330,09/31
1664,5984,2021-07-15,JCB 16 digit,930,4914097251401637,10/24
1665,1796,2022-03-31,VISA 13 digit,668,6559680058270175,12/31
1666,7331,2020-04-19,JCB 16 digit,019,3585770545333259,10/30
1667,9752,2020-08-06,American Express,736,30228151927986,03/30
1668,7269,2022-02-20,JCB 16 digit,720,3514275660291981,01/32
1669,9548,2020-12-30,Mastercard,335,4725999436163850,07/33
1670,1957,2020-08-22,VISA 16 digit,854,376675553946950,08/23
1671,8203,2020-11-02,Mastercard,360,371428078731266,02/28
1672,4358,2022-08-09,JCB 16 digit,035,6011627251932103,03/32
1673,5743,2020-01-26,VISA 16 digit,647,3595805485388265,05/28
1674,4034,2020-10-23,JCB 16 digit,290,3546679783787639,09/28
1675,9114,2020-08-30,JCB 16 digit,983,4258910291680990177,10/30
1676,6327,2023-01-07,VISA 16 digit,442,3548764826467312,08/26
1677,2467,2021-01-12,American Express,789,4659580388857,03/27
1678,3312,2020-01-05,JCB 16 digit,558,4758348173770875,08/31
1679,5195,2023-05-05,Mastercard,660,342774273393097,11/25
1680,4869,2022-09-04,JCB 16 digit,132,6011638069554328,12/27
1681,6880,2020-09-19,JCB 15 digit,535,4536993482425239,05/31
1682,2382,2022-08-21,JCB 15 digit,054,4082877181117809,10/29
1683,4596,2023-05-10,JCB 16 digit,518,4504414112689837,10/26
1684,4465,2023-04-20,Discover,695,4651205826608845,03/29
1685,9254,2020-06-04,Maestro,490,374827775321478,04/25
1686,3158,2021-06-23,VISA 13 digit,034,4675261312162799,05/27
1687,3738,2020-01-05,VISA 19 digit,950,4494353354238121,10/28
1688,4300,2022-02-16,VISA 16 digit,297,342164896166593,10/26
1689,3385,2022-05-11,American Express,778,2290708416826330,10/26
1690,7554,2020-11-25,Mastercard,502,3534330925849556,07/32
1691,4568,2020-08-31,Discover,479,3561249180604785,09/24
1692,8071,2020-01-29,Discover,0580,4436012926988,04/33
1693,6027,2022-04-28,VISA 19 digit,648,4198447360602137,11/24
1694,9660,2020-08-06,VISA 16 digit,787,3560083143861294,02/30
1695,7720,2020-05-12,VISA 16 digit,705,347259228524918,12/28
1696,5397,2021-12-08,VISA 13 digit,525,4445444629957965,07/31
1697,2416,2023-05-04,Mastercard,118,3562112444210584,07/33
1698,9992,2023-02-24,Mastercard,4498,4971927066328155,06/28
1699,7735,2020-05-18,JCB 16 digit,868,4663396372933560290,08/28
1700,2171,2023-05-23,Discover,2059,180084975521358,11/23
1701,241,2021-07-14,Discover,8024,342965329932074,08/27
1702,4193,2022-11-18,Diners Club / Carte Blanche,612,4422827017197,09/28
1703,5676,2020-10-13,American Express,921,30487185403857,05/25
1704,3564,2022-07-10,JCB 15 digit,243,2551499634590254,08/24
1705,7837,2022-10-20,JCB 15 digit,399,6011992313379424,10/30
1706,2182,2023-06-01,JCB 16 digit,704,4298100511351752,06/25
1707,7464,2021-01-28,VISA 19 digit,106,4198291362026030,10/30
1708,8701,2021-04-23,Maestro,613,4030928248012724693,11/24
1709,4555,2022-04-28,Maestro,762,2718406994869582,06/26
1710,2294,2022-03-14,VISA 19 digit,120,2714982269965366,01/25
1711,4089,2023-01-26,American Express,521,3599276699119712,06/30
1712,6552,2021-05-04,American Express,374,676275101381,02/24
1713,5302,2022-01-03,VISA 16 digit,291,347982269920972,07/31
1714,342,2020-11-27,American Express,304,180055108850336,05/24
1715,1662,2022-07-16,VISA 19 digit,327,639089278597,10/24
1716,18,2021-04-18,Discover,065,4174149621723,10/25
1717,8999,2022-05-17,Mastercard,119,561653670084,04/28
1718,3602,2023-07-03,JCB 16 digit,482,4965222151232656077,11/26
1719,2808,2022-03-26,JCB 15 digit,770,180084131067023,04/32
1720,2427,2020-06-22,JCB 16 digit,719,571528024813,04/24
1721,9138,2022-05-04,JCB 16 digit,124,4712726109933,11/25
1722,8510,2023-06-07,Discover,745,3574260753317858,12/27
1723,5042,2022-09-19,Mastercard,719,4198118071435253,08/25
1724,4719,2020-04-17,VISA 16 digit,401,4697803804528486718,11/26
1725,8274,2021-07-07,JCB 16 digit,634,4715570073984384525,07/27
1726,3498,2021-01-02,Maestro,395,3507535095552516,02/29
1727,5849,2020-11-09,JCB 16 digit,027,2254243100820666,01/30
1728,611,2022-05-28,American Express,865,4858522594321,04/24
1729,1232,2021-09-08,VISA 16 digit,703,3569211789149168,01/26
1730,8289,2021-07-19,JCB 15 digit,645,4558480553669807,08/25
1731,2325,2023-03-08,VISA 19 digit,821,3583616271070817,08/26
1732,6710,2023-06-15,JCB 16 digit,488,4894604812213778350,07/26
1733,3621,2022-08-27,Diners Club / Carte Blanche,056,6011094117417300,04/25
1734,5270,2020-06-13,VISA 19 digit,250,373101221502151,05/28
1735,4953,2023-02-17,VISA 19 digit,338,503803190514,01/32
1736,2917,2022-05-23,JCB 16 digit,266,4192087906144289,01/32
1737,3463,2021-05-02,VISA 16 digit,437,180063206419731,03/32
1738,5545,2022-12-30,Maestro,111,213155827022281,06/26
1739,9039,2021-01-28,JCB 16 digit,898,3500161794348507,05/33
1740,1139,2020-05-17,JCB 15 digit,141,6536825717277248,04/26
1741,4606,2020-12-01,VISA 19 digit,447,3551669651237637,02/33
1742,4362,2022-10-14,American Express,310,38969505218059,12/26
1743,8705,2022-03-29,Maestro,393,6519721434799906,03/26
1744,6407,2022-04-27,VISA 16 digit,423,30207799268532,11/29
1745,1852,2020-03-18,VISA 19 digit,715,6011596275218270,04/31
1746,9515,2021-03-15,American Express,664,30023492176033,08/28
1747,6542,2021-02-06,VISA 13 digit,296,379866061029812,06/24
1748,7951,2023-01-20,Diners Club / Carte Blanche,518,30218772157071,05/27
1749,9154,2022-03-21,Mastercard,931,3504747350070604,05/30
1750,9487,2020-03-12,JCB 16 digit,117,3533926244073397,11/27
1751,8425,2020-04-08,Maestro,444,4996820341782836,12/28
1752,1989,2020-07-31,VISA 16 digit,056,36760666895625,06/31
1753,8961,2022-12-31,Maestro,239,3577868792602580,01/25
1754,6941,2021-04-16,JCB 16 digit,389,213121421389567,08/25
1755,2221,2022-02-17,JCB 16 digit,495,3539511740870431,01/28
1756,6299,2020-10-22,Maestro,009,4521713434511002,02/29
1757,8188,2022-12-04,Diners Club / Carte Blanche,664,4726129644123196377,04/31
1758,1530,2021-02-12,VISA 16 digit,731,30068836899212,05/27
1759,8342,2021-07-08,Diners Club / Carte Blanche,187,377589994365655,05/28
1760,7647,2023-06-21,VISA 16 digit,308,6537155693727837,01/31
1761,591,2020-03-17,VISA 16 digit,621,4094477157456,12/30
1762,6138,2020-04-21,Mastercard,025,5551647737128876,01/25
1763,2690,2020-04-21,Discover,052,4572259994519,09/25
1764,640,2022-03-30,Diners Club / Carte Blanche,398,30217882587342,03/27
1765,1048,2023-02-18,VISA 13 digit,731,3530169847300775,03/32
1766,3155,2020-05-08,JCB 16 digit,000,4556536498607905,05/29
1767,1830,2022-10-05,VISA 19 digit,707,4542412698752049,01/31
1768,4950,2021-01-31,Maestro,845,213156976370703,08/24
1769,3092,2022-01-09,American Express,574,4207332727415879,04/25
1770,4095,2020-08-04,Discover,672,343401934693918,09/27
1771,9125,2021-08-25,American Express,390,373975323551764,04/32
1772,2835,2022-08-23,Diners Club / Carte Blanche,4897,576302810816,05/26
1773,8128,2021-02-11,JCB 15 digit,347,2226586255683957,06/30
1774,8414,2022-06-19,JCB 16 digit,4753,3541295975481710,09/24
1775,6704,2020-08-13,VISA 16 digit,154,6514680670329858,07/27
1776,3302,2023-02-07,American Express,106,4056477696915581,07/32
1777,7337,2022-08-18,VISA 19 digit,740,4655048118201714269,12/30
1778,9080,2020-08-07,VISA 13 digit,743,30599927276597,11/29
1779,7071,2023-01-30,Diners Club / Carte Blanche,059,4325839470975,10/30
1780,8690,2021-08-28,Discover,600,3558219584173138,01/28
1781,1953,2020-06-28,Discover,292,4874659124530752753,09/31
1782,6841,2021-01-23,Diners Club / Carte Blanche,006,30153939570645,02/24
1783,9098,2021-05-31,VISA 13 digit,7809,4450089045952,10/31
1784,7369,2020-07-08,VISA 16 digit,187,4877905626419,03/24
1785,736,2020-01-23,VISA 16 digit,817,3562927405508936,07/28
1786,4931,2022-03-24,Mastercard,040,4235723044226,11/32
1787,494,2023-02-26,Discover,809,370604311585880,02/26
1788,8195,2021-07-17,Mastercard,162,4000146811748662963,11/28
1789,2685,2022-03-10,VISA 19 digit,533,2288089628608319,08/23
1790,2613,2020-10-31,VISA 13 digit,082,371614479436205,04/26
1791,7752,2020-04-26,JCB 16 digit,473,349933257487548,12/24
1792,8107,2020-07-01,VISA 13 digit,190,4291358349783691470,09/32
1793,4005,2022-03-05,Mastercard,198,347736284728517,02/24
1794,8205,2020-01-21,Mastercard,137,3585971014178742,11/31
1795,2858,2022-03-17,Discover,6363,341755805970362,05/29
1796,5526,2022-07-24,VISA 16 digit,416,4190358039878,03/28
1797,2550,2022-07-20,American Express,690,4443132207097278,02/25
1798,4253,2022-03-26,VISA 19 digit,787,2248318570837959,08/29
1799,1619,2020-05-05,Discover,711,3570670526057744,02/31
1800,5804,2023-03-06,JCB 16 digit,563,3529454107502093,05/32
1801,9818,2022-07-17,Diners Club / Carte Blanche,764,4953322203477440,05/28
1802,6201,2021-05-23,VISA 16 digit,092,4450641745447415,05/25
1803,8408,2023-04-03,Mastercard,096,30169179482564,02/26
1804,1889,2022-08-24,VISA 13 digit,280,4366788163435,11/29
1805,1545,2020-07-01,Diners Club / Carte Blanche,120,4214881580586060,04/26
1806,1916,2022-06-20,VISA 19 digit,4266,3533888683648297,01/30
1807,1790,2021-08-18,Discover,075,213108519019198,05/26
1808,8751,2020-03-01,VISA 16 digit,057,6011307536949178,09/24
1809,2744,2020-02-06,VISA 16 digit,522,348439238330337,11/25
1810,2668,2021-05-09,VISA 19 digit,993,3597399279266679,10/30
1811,5212,2020-07-19,Diners Club / Carte Blanche,793,345826059947731,12/28
1812,6488,2022-05-17,JCB 16 digit,171,30297962768111,10/23
1813,8178,2020-03-14,Maestro,283,3517847773578947,05/33
1814,4339,2020-09-08,VISA 19 digit,563,6519039681658919,12/24
1815,8591,2021-09-11,American Express,055,4694725081838893,07/25
1816,55,2020-04-21,Mastercard,935,3529479156308878,07/24
1817,8105,2022-07-03,Discover,412,4758450703321656,01/27
1818,8064,2021-03-28,VISA 16 digit,816,5331192309824773,09/24
1819,3095,2022-12-14,VISA 16 digit,591,180043786602252,08/30
1820,4890,2021-03-22,American Express,890,6011555669199553,06/31
1821,6802,2021-08-04,VISA 19 digit,9173,676118231890,07/29
1822,3102,2022-08-10,JCB 15 digit,792,2344797611908882,01/30
1823,9733,2021-03-25,JCB 16 digit,701,4599419807125,06/30
1824,7694,2022-12-19,JCB 16 digit,226,30310980495862,12/32
1825,4324,2023-03-24,American Express,449,4428937913621,11/28
1826,271,2020-03-22,VISA 16 digit,929,676181164788,08/26
1827,4495,2023-03-26,JCB 15 digit,906,2382388807172286,10/27
1828,5119,2021-03-30,JCB 16 digit,971,377904520178946,05/28
1829,6561,2022-01-15,Maestro,586,575406679366,04/31
1830,4529,2022-05-26,JCB 16 digit,147,180055861274062,04/29
1831,9602,2020-12-14,VISA 16 digit,150,379693944215669,06/33
1832,8588,2021-09-09,JCB 16 digit,991,4129757096259953368,08/30
1833,9472,2020-08-23,VISA 13 digit,690,6574894164694456,02/26
1834,3337,2022-01-30,VISA 19 digit,109,4152946326128953040,03/31
1835,4786,2020-09-08,Discover,432,6541329689308027,07/32
1836,121,2021-05-01,VISA 19 digit,128,4811102964815330832,12/26
1837,6261,2021-10-14,VISA 13 digit,010,30493833026199,06/33
1838,6137,2020-05-25,American Express,797,4258539901207,06/25
1839,102,2023-04-20,Diners Club / Carte Blanche,513,3551149902680596,04/32
1840,1533,2022-03-05,VISA 19 digit,497,4262473769638,10/26
1841,5276,2021-05-22,JCB 16 digit,319,4869813075680,10/31
1842,608,2020-04-14,JCB 15 digit,139,6529473011471958,11/31
1843,8500,2020-08-26,JCB 15 digit,711,4243551907594049,02/31
1844,8990,2020-05-23,JCB 16 digit,401,4759561344299,05/31
1845,8146,2020-09-07,Diners Club / Carte Blanche,417,3522353278035478,01/30
1846,702,2022-12-24,Discover,128,2597897972468304,12/31
1847,1958,2023-04-11,JCB 15 digit,540,6500994610569085,05/32
1848,8561,2021-10-30,VISA 16 digit,491,4692940291197467,04/29
1849,7835,2021-04-27,VISA 16 digit,590,3566134798245863,03/29
1850,2164,2023-01-05,Discover,164,4565879294664012,03/25
1851,1946,2020-12-06,JCB 16 digit,746,345983494115091,09/23
1852,6943,2021-12-19,JCB 16 digit,791,4904723804241355486,02/28
1853,9079,2021-02-03,Discover,744,4449409120875947,09/24
1854,6819,2021-10-16,Mastercard,155,3582269948542262,09/29
1855,7892,2021-10-05,Mastercard,365,4726126204342,12/27
1856,9162,2021-01-20,Diners Club / Carte Blanche,949,4165117133596788,01/28
1857,5724,2021-02-25,Maestro,2977,560381216756,10/25
1858,9537,2021-06-20,Maestro,922,4434106684207387,05/28
1859,6325,2020-09-24,VISA 16 digit,408,4958026426526140,02/28
1860,4509,2021-01-14,VISA 19 digit,650,4828111685885525422,03/33
1861,3447,2020-04-25,VISA 19 digit,741,346458060485094,05/30
1862,8739,2022-02-22,American Express,666,3516540612677514,04/32
1863,634,2020-02-02,Maestro,751,374250633424550,01/24
1864,7595,2023-01-15,Mastercard,995,4689601995292096,07/27
1865,3432,2021-12-28,Discover,980,3522653181383117,09/30
1866,1646,2020-06-27,VISA 19 digit,905,5382788254960153,11/23
1867,590,2022-09-16,JCB 16 digit,3218,4262659989366768,05/29
1868,5796,2020-04-27,Diners Club / Carte Blanche,645,2268413361637539,06/33
1869,9714,2023-06-30,VISA 13 digit,744,6011574990169771,05/29
1870,3471,2021-01-27,VISA 16 digit,979,6011940876136061,02/25
1871,5503,2020-08-03,JCB 16 digit,555,3591826624985518,05/31
1872,465,2021-06-22,Discover,094,213149551955287,11/28
1873,6846,2020-10-29,VISA 16 digit,600,3595688769140283,01/24
1874,4360,2022-08-01,Diners Club / Carte Blanche,560,213115701999954,09/25
1875,47,2021-03-18,American Express,643,4539583156362,11/31
1876,3114,2021-03-13,JCB 15 digit,554,4244153979655649,10/31
1877,856,2020-03-19,Maestro,561,5193370200099128,12/23
1878,5996,2021-12-17,JCB 16 digit,121,2296044306425676,01/24
1879,6814,2020-01-25,VISA 13 digit,3339,3503165437114801,10/28
1880,3418,2022-07-26,Diners Club / Carte Blanche,146,4382915860619062,03/28
1881,878,2023-03-25,American Express,021,4471974462001316812,05/33
1882,8346,2023-01-28,Diners Club / Carte Blanche,608,6580817075028441,03/26
1883,385,2021-06-08,JCB 16 digit,832,4723504176952,10/25
1884,576,2020-04-14,VISA 13 digit,035,3522683839871817,11/31
1885,8166,2022-02-17,Mastercard,048,2455034424840622,02/27
1886,3071,2022-11-24,JCB 16 digit,151,4330076711052780,09/29
1887,193,2020-05-14,Maestro,898,4786713192133684,04/27
1888,7113,2022-06-28,American Express,472,675996073556,02/30
1889,5976,2021-09-05,JCB 15 digit,790,3514028834547618,05/30
1890,2066,2021-12-20,Diners Club / Carte Blanche,562,4807810179212914,07/25
1891,9081,2022-04-08,JCB 16 digit,809,4044715821204197197,07/24
1892,6693,2020-03-14,JCB 16 digit,560,376865902089509,05/30
1893,3567,2020-07-29,VISA 13 digit,380,4112798247511062,02/31
1894,7327,2021-10-02,Discover,740,4438771128575917,08/27
1895,5790,2022-08-09,VISA 16 digit,580,4567467433035464,02/31
1896,4808,2021-10-13,VISA 13 digit,370,3520980988139422,09/29
1897,3949,2022-02-02,JCB 15 digit,328,4773560354935041,01/26
1898,999,2022-01-15,JCB 15 digit,276,3529557852558209,12/26
1899,5038,2020-02-25,VISA 16 digit,759,6011242102313923,02/31
1900,6963,2022-01-03,Diners Club / Carte Blanche,4818,30159363731546,09/24
1901,6573,2020-06-14,Diners Club / Carte Blanche,684,4951144981481457,07/33
1902,4456,2023-04-28,VISA 16 digit,369,3595747695231408,02/31
1903,7730,2020-02-01,Discover,742,346812196496138,09/32
1904,8914,2023-05-05,Mastercard,923,3527020737929915,11/23
1905,5462,2022-02-16,JCB 16 digit,950,5141835579940790,09/24
1906,7931,2022-12-02,Discover,340,30388090871479,02/32
1907,1905,2022-08-20,VISA 16 digit,417,4904350139068199,11/29
1908,8753,2023-04-28,Discover,999,6508140497943587,05/27
1909,943,2021-09-03,VISA 13 digit,815,2270592336682443,09/30
1910,1355,2022-10-24,JCB 15 digit,766,4146101869779390,01/32
1911,8136,2021-05-12,American Express,598,3593699821152911,06/31
1912,4900,2022-09-20,JCB 15 digit,8910,4893124102645,04/27
1913,3782,2022-03-21,VISA 16 digit,849,213134262698624,06/28
1914,5266,2022-09-22,American Express,217,30303468141082,03/24
1915,9266,2020-03-26,Discover,196,4360746601046653,10/30
1916,288,2021-04-09,VISA 16 digit,455,3572349328755551,12/24
1917,7802,2020-11-08,JCB 16 digit,627,30504184344062,04/33
1918,34,2021-10-06,VISA 13 digit,631,4678306122801206,10/27
1919,1639,2023-03-09,VISA 16 digit,396,4229222195183238,10/25
1920,6236,2020-07-03,Diners Club / Carte Blanche,888,4922141551502684965,10/32
1921,3901,2021-03-23,Diners Club / Carte Blanche,6858,2703821324854863,05/26
1922,4189,2020-05-07,Discover,449,3512408917272767,10/30
1923,10,2020-01-28,Discover,966,3529586066632831,11/32
1924,8076,2021-07-20,VISA 19 digit,990,2718257540552697,03/31
1925,3364,2023-06-10,Diners Club / Carte Blanche,6236,4933020431438455843,07/25
1926,9862,2022-11-25,JCB 15 digit,395,3514567138465613,11/32
1927,3379,2020-12-11,Mastercard,652,2380501839813634,12/25
1928,3795,2022-01-16,JCB 16 digit,551,3562909572841068,01/30
1929,8637,2022-08-11,Diners Club / Carte Blanche,522,180076372263527,08/25
1930,5488,2021-04-08,American Express,252,4924979975072,06/30
1931,3576,2022-09-02,Maestro,440,4752072795296595317,08/24
1932,4617,2022-09-18,JCB 16 digit,542,4405411459362,09/28
1933,3545,2021-09-09,American Express,806,4204305259257508,08/24
1934,7371,2021-02-14,VISA 16 digit,371,6011167942966269,05/25
1935,8148,2020-12-06,Maestro,754,6011820962042557,01/31
1936,5269,2020-03-02,Diners Club / Carte Blanche,130,6547640507922359,10/25
1937,8761,2021-07-11,JCB 16 digit,404,4736721219870148,06/30
1938,9778,2020-07-11,Diners Club / Carte Blanche,065,6562890315675075,02/33
1939,129,2022-11-21,VISA 16 digit,068,6520273987625606,03/32
1940,1416,2020-03-27,Mastercard,631,4688295441796163,01/30
1941,1190,2021-01-10,JCB 16 digit,838,4611634603815,10/24
1942,1322,2022-01-13,Diners Club / Carte Blanche,092,6011920739210188,03/32
1943,8600,2020-09-25,VISA 16 digit,097,3548400660226585,08/29
1944,3879,2021-05-04,Diners Club / Carte Blanche,659,6011054202137452,08/28
1945,8365,2022-11-13,JCB 16 digit,699,30291339395906,02/24
1946,3884,2020-03-24,Maestro,709,5314794057159780,04/25
1947,3097,2020-01-07,JCB 16 digit,043,4635387771826,09/28
1948,3103,2022-01-17,JCB 15 digit,435,3571511028407236,04/27
1949,6155,2023-03-26,American Express,310,4738076334043761199,11/31
1950,8928,2022-08-14,Discover,259,30130204357205,07/26
1951,2954,2020-04-09,VISA 19 digit,886,3516099336535904,05/27
1952,3195,2022-07-12,Mastercard,015,3575616797953850,12/31
